LFQ	64	0	116069	14	0	279417	0	558079	644012	0	153607	919418	324268	1414960	168430	330744	31753	343506	0	568134	468157	435381	355460	1828962	887055	1114379	883355	1064178	3916552	6296632	4437947	23278073	31178003	23992507	22588964	0	0	0	0	0	0
LFQ	65	0	119120	287	0	285281	0	569915	656809	0	161729	934175	330259	1447117	149037	333103	63427	313524	0	645997	600508	217867	428094	2151377	878823	1095028	1262756	689071	4002243	6298473	4140735	23135273	31193068	23972604	22502316	0	0	0	0	0	0
LFQ	66	0	118700	1723	0	284696	0	559992	653149	0	163534	926510	325092	1455650	148863	334350	32216	341746	0	648185	597935	219673	428368	2030977	714461	1298260	1018707	770461	3786677	6475410	4327540	23268523	31174679	23961216	22510723	0	0	0	0	0	0
LFQ	67	0	123249	2830	0	292770	0	578378	667971	0	165781	948998	338101	1490202	154360	339862	63543	316326	61288	590848	603917	221994	433747	2153725	890676	1112539	1289661	2174689	2537180	8146971	3843235	23099307	29601364	23897410	22437094	0	0	0	0	0	0
LFQ	68	0	138672	802	168654	139499	392349	642183	354182	54933	623763	784175	970634	912372	420846	617934	54235	341358	252498	1228851	845857	769228	1026125	3139513	902976	2924777	1624550	2712937	4304228	3275398	12042618	24307760	29197176	21952619	11454314	0	0	0	0	0	0
LFQ	69	0	128967	2139	0	300347	0	602350	718888	0	140986	1004689	348094	1597845	191609	433488	0	509328	368642	439233	492696	620182	738656	2259723	778470	996563	2659767	1173629	4056840	6924578	4404662	21983317	28741128	23684836	22276364	0	0	0	0	0	0
LFQ	70	0	134618	239	0	308498	0	617412	729500	0	166462	995337	353422	1653820	160513	434826	126403	700526	116438	458544	523715	1029960	1327442	1836152	739067	2613288	1483317	4194707	4146419	7135584	11568283	24205044	27541210	21906561	11370709	0	0	0	0	0	0
LFQ	71	0	135466	1924	0	309513	0	618881	738061	0	143669	1028898	353478	1647681	199133	435616	34548	480887	358898	456255	498697	620650	750845	2425487	977718	795948	1401924	4196314	940069	9525433	2628002	24016076	27118524	23622836	22116585	0	0	0	0	0	0
LFQ	72	0	135575	711	0	311614	0	614548	705618	32980	145307	1000295	380128	1552934	297719	263121	177320	194612	324903	737183	354746	382647	1044554	1947758	877219	1313535	1278148	2631087	2364482	7865532	3165262	24059370	28669876	23597779	22151453	0	0	0	0	0	0
LFQ	73	0	140465	400	151854	163341	307752	714482	359548	114461	562713	721995	1054830	953837	338873	261309	699207	145178	773904	496924	544830	699232	2311195	1342398	1030609	2271958	2693609	2932283	6582003	5206068	12535152	24673693	23156030	23823787	10814096	0	0	0	0	0	0
LFQ	74	0	132236	1358	0	310952	0	611054	711279	0	179312	1015146	361182	1587925	164298	368165	35907	381561	0	706921	637406	247440	471888	2079164	780302	1439968	1097124	850393	3975788	6528461	4534446	22975460	30810176	23496308	22086396	0	0	0	0	0	0
LFQ	75	0	134271	2650	0	315515	0	620847	726416	0	178631	1034464	363562	1600716	168081	365718	34854	374481	0	707941	642223	243222	467075	2075557	774464	1423342	1094788	844399	4001720	6494738	4595283	23044777	30874987	23377718	21995576	0	0	0	0	0	0
LFQ	76	0	0	128075	0	0	298123	0	600591	675532	0	164592	1023247	362836	1442178	209731	322628	148747	373811	394446	519826	802380	932639	1408833	954106	769672	1424905	2255279	1390791	11702878	1768677	24260879	27690305	27367409	19184900	0	0	0	0	0	0
LFQ	77	0	131323	1530	0	298996	0	589427	661672	39132	153950	985475	351813	1502941	289779	342393	221016	264760	380328	629661	654826	420703	805569	2130778	837236	1448426	1177368	5581206	1190465	11014321	3744069	23760185	25537743	22484128	20946797	0	0	0	0	0	0
LFQ	78	0	132938	899	0	292710	0	594861	648172	68969	137491	960564	350411	1421869	392893	206261	516102	275718	528887	205419	707498	686519	1177422	1863577	928420	823397	2644590	1197092	4912907	7523703	4241344	21021427	28955509	23290098	21870349	0	0	0	0	0	0
LFQ	79	0	129468	835	0	290607	0	580976	669135	0	150780	932786	337864	1516833	207340	458241	0	473189	129184	496124	521100	782497	608523	1259022	1190788	1077965	2843015	1525106	4198650	4336567	7137886	11691154	24200786	27531896	21959346	11340353	0	0	0	0	0
LFQ	80	0	131581	675	0	294244	0	587026	670213	32290	137838	929267	359377	1492189	291975	380959	323096	433123	386530	572340	512958	780698	1626177	1577916	1143604	2240477	975899	4224555	4970891	6249043	11505241	27073610	23456174	24207315	11010735	0	0	0	0	0	0
LFQ	81	0	128641	146	0	288674	0	566838	663297	0	150441	908562	326391	1499364	165068	481854	33686	423658	122437	481616	497765	761035	1296197	1031296	880695	737690	1128708	4167783	6450059	4378699	23306291	31022293	24110892	22567940	0	0	0	0	0	0	0
LFQ	82	0	128115	1272	0	289431	0	563754	629352	33227	150944	910372	332667	1403464	267869	288155	189419	217588	246239	504453	422548	534162	663824	1841241	763011	959442	828637	2808873	2360758	8011295	3256825	24250595	29005310	24120388	22594786	0	0	0	0	0	0
LFQ	83	0	128796	66	0	292185	0	577657	670193	0	151230	926464	358483	1501645	200505	456446	0	470835	199603	603434	314185	842532	605774	1848470	784518	1007481	2425073	1298419	4028160	6807965	4269123	22190317	28937455	24093641	22587361	0	0	0	0	0	0
LFQ	84	0	130332	173	0	293616	0	583449	642163	34973	171515	938240	339603	1437776	274162	258935	282058	467427	264141	439888	328123	1036994	1135703	1334788	1256509	2518620	1009114	2883108	2819379	5180300	4863331	11669782	24378165	27902357	22198396	11504896	0	0	0	0	0
LFQ	85	0	143997	105	151622	152305	315841	703086	327966	98254	555689	650052	1075915	944384	511443	222297	535386	292959	689262	813834	1144148	464560	1914447	1264077	2454409	883636	4037336	2009093	6399777	3600146	12517910	25010083	23460152	24219353	11014492	0	0	0	0	0	0
LFQ	86	0	132420	0	0	294617	0	579977	658973	35973	122713	974175	358354	1426752	316448	164717	320966	36498	604512	310935	459377	493761	1092269	1623231	1232214	895909	2558384	1330362	4106191	6837793	4366462	22102235	28828068	23907698	22406032	0	0	0	0	0	0
LFQ	87	0	144166	36	154085	155043	317980	694081	350462	63144	603024	660781	1048845	927102	291313	447147	371944	347560	435380	571930	932023	992486	526980	1469812	1380897	2400038	838524	2448992	3589035	4731227	4862972	11415735	26966947	23341113	24113417	10983795	0	0	0	0	0
LFQ	88	0	136205	8	0	301314	0	603938	673749	34678	159561	971281	355098	1475541	287971	307337	217884	246121	275834	550329	436742	595880	746151	1346846	1309454	966831	817098	2904810	2465467	5462154	6008886	13800476	24218137	27592637	21960305	11349293	0	0	0	0	0
LFQ	89	0	131282	0	0	297069	0	586129	669502	0	193218	967098	348117	1446216	192408	380063	35536	457226	0	616448	348898	678052	420486	941858	1823439	966965	751036	1221448	4014299	1180923	9797434	2700831	24062653	27222035	23766845	22360502	0	0	0	0	0
LFQ	90	0	144104	382	0	306369	0	663677	695473	35978	125748	1008831	467649	1537754	491154	271372	500258	143983	670659	424041	853521	784730	1367826	1567503	2517984	1105067	2690720	3899823	4739744	4884415	11453156	26990414	23267329	24036042	10932310	0	0	0	0	0	0
LFQ	91	0	144051	0	0	314006	0	626078	745464	0	163217	1005992	379935	1630196	224371	505488	36611	575992	149913	686015	433548	881872	800694	1383874	1585657	1144837	2564068	927604	4299430	4701612	6452217	11365266	26866749	23162544	23930731	10889984	0	0	0	0	0
LFQ	92	0	141992	1600	0	312179	0	619919	702575	38683	180855	1000385	364770	1516377	336113	285197	388011	398627	292796	424389	660940	759081	1723750	1012667	1585098	2247040	1143049	2772644	6500759	2178905	15187874	15812385	22934213	23499366	12641123	10914654	0	0	0	0	0
LFQ	93	0	152266	458	163224	155726	337445	763255	349681	102434	620809	706512	1181128	1014412	553867	236892	589167	323424	742695	887581	1267597	499925	1483592	1834499	2626051	938361	4255407	2127494	3932518	6199634	2135359	20124648	26848327	23385046	22038582	0	0	0	0	0	0
LFQ	94	0	146251	83	156562	159262	320736	683965	394137	65995	621053	718311	969284	1050218	58225	521144	102430	598792	265993	528912	508802	1083901	694013	1553080	1749286	2425000	1078550	2957619	3944794	4814120	4918948	11295702	26687638	22967902	23690236	10847072	0	0	0	0	0
LFQ	95	0	142843	2301	0	316235	0	627526	721518	0	204152	1032427	371469	1549044	207496	402802	37102	487360	0	722145	306674	718293	450797	999520	1863260	1024774	790315	2772808	2755077	3114352	9018287	4063886	21714563	26827728	23375588	21957674	0	0	0	0	0
LFQ	96	0	156186	160	159660	166520	323577	756283	412029	67345	608093	719310	1124336	1139351	228367	524369	371096	559055	393584	671004	989109	1040387	552708	2463526	2493145	1103537	2738348	3870988	2348550	7428504	1107415	22220049	26732480	23261918	21847027	0	0	0	0	0	0
LFQ	97	0	140967	12	0	316851	0	619535	715631	0	130974	1097236	372298	1557678	210499	180460	267328	38552	451165	64465	804252	525190	362614	571332	2758805	800785	1041739	1325181	4275067	1290985	9990531	2818331	23796572	26821546	23334112	21897323	0	0	0	0	0
LFQ	98	0	157287	98	159765	165475	337382	720889	408234	105259	607368	733287	1029800	1114920	116886	449278	270697	300664	516610	634143	549451	674904	799869	1824912	1077333	932679	1069957	4180277	1418473	9924078	2837869	23784667	26676997	23193157	21805351	0	0	0	0	0	0
LFQ	99	0	153072	2080	0	330287	0	668062	794247	0	173008	1084929	412429	1742752	200609	581463	0	573272	159909	762031	384825	1004869	324653	1605376	1436226	1075159	665023	3028470	2778543	5499665	6151430	13697518	23794809	27004475	21417493	11071332	0	0	0	0	0
LFQ	100	0	157008	0	178525	158912	371377	704864	416066	65398	677527	753361	1039424	959895	390155	367708	0	725721	286802	506155	453738	1426788	587145	1548970	1447569	2964647	1037501	3335753	3155095	5376950	5073034	11446716	23732300	26893575	21291284	11048053	0	0	0	0	0
LFQ	101	0	148437	182	0	334987	0	652831	754703	0	212202	1077930	386079	1638882	220825	424955	39876	508779	0	688260	388992	749111	472549	1057302	1875316	1079731	832360	1378916	4422586	1350977	10079519	2882324	23679374	26542475	23070325	21627231	0	0	0	0	0
LFQ	102	0	154154	225	0	339356	0	671851	764522	40827	173468	1093949	418046	1666336	367584	308360	245502	269970	453504	654361	294917	718142	1253145	1313250	1506267	1149592	2768208	1533108	4573189	4321897	7345229	11424379	23629819	26842376	21267825	11014658	0	0	0	0	0
LFQ	103	0	177540	180328	0	611052	416707	356800	480869	641994	400024	1471056	716397	850945	587160	520470	502944	314829	1060201	604344	934180	811259	1740758	2995772	1481412	2924334	2079387	3934712	3342842	4919278	11148484	26243269	22449015	23144398	10535256	0	0	0	0	0	0
LFQ	104	0	185922	198997	58333	619818	442829	356832	463531	782369	395708	1794930	202279	1490493	594320	269920	319415	955168	568123	1115414	681887	1260134	2599137	1330152	3408103	1819407	2702856	3348980	2122622	10209994	16813431	13834039	21885457	14340060	10565265	10842091	0	0	0	0	0
LFQ	105	0	164412	0	0	362270	0	707224	810742	93711	138409	1150213	436889	1782223	467044	284815	589935	0	755239	540004	616793	578722	2031541	1018727	1521456	3021385	1135281	5269951	5519573	4568970	13572253	16622192	19931697	22486279	12072195	10327871	0	0	0	0	0
LFQ	106	0	161499	0	0	354072	0	699838	797436	45429	180273	1144924	432796	1752657	389302	325089	267217	287835	486487	696211	316428	766066	1346886	1356284	1554224	1211536	2979606	1630426	4876337	4400396	7580938	11291390	23313570	26319815	20825239	10787810	0	0	0	0	0
LFQ	107	0	160514	0	0	356548	0	705911	844873	0	178139	1149974	439640	1892084	252316	593999	0	617628	249355	741284	423267	1095770	755832	1483198	1411651	1208069	2998096	1629553	4906323	4404546	7602237	11259431	23294709	26322082	20808203	10792784	0	0	0	0	0
LFQ	108	0	172375	122	184416	182758	379506	834522	406413	116892	695783	814952	1284914	1098089	482394	203218	749898	293043	759853	626260	851196	584295	1937647	1886368	1252307	2662649	3511038	3315483	4614880	7931546	2447307	19195323	25788489	22374389	20939691	0	0	0	0	0	0
LFQ	109	0	159729	0	0	356612	0	703622	805448	0	184220	1218496	423031	1772059	233213	334928	171033	308993	256850	408894	663759	636858	532287	988048	2350417	1038625	1028213	1480066	4953054	1496621	10477279	3136917	23374056	25776445	22396246	20911997	0	0	0	0	0
LFQ	110	0	163834	2973	0	363688	0	722608	830187	45574	182541	1191527	449007	1797582	392800	332046	270131	295500	415239	780838	326465	780641	1354149	880158	2020798	1219538	1325629	3441529	2953070	3103319	8768564	4354480	20844187	25732199	22347940	20889275	0	0	0	0	0
LFQ	111	0	167439	456	0	366433	0	726812	830080	47041	184269	1198661	449323	1823947	356102	379170	276537	298605	425594	787070	329852	789572	980033	1084672	2107771	1180876	722224	3511487	3171121	3429829	9002874	4376166	20872517	25658440	22243131	20799912	0	0	0	0	0
LFQ	112	0	166813	1662	0	366824	0	731700	832572	48191	142561	1240765	436961	1849285	357267	254844	407524	0	643794	339628	765188	558047	955469	839533	2200315	757007	1402373	3303027	3179134	3310956	9252361	4804472	21008551	25549717	22186061	20685414	0	0	0	0	0
LFQ	113	0	169477	270	193088	180306	395951	783323	469905	69863	710754	899239	1172749	1101890	440532	283277	125943	512476	614861	238256	752147	1425802	664926	1470600	1789269	3051705	1615293	3431090	3753576	5417823	5571116	11519472	23175970	25726349	20316009	10534709	0	0	0	0	0
LFQ	114	0	166659	1418	0	376157	0	742362	846562	0	143693	1328278	450767	1862906	250971	212967	269330	84783	552005	78372	858336	691742	451142	689886	2586102	1130118	1301698	1479826	2767511	3462841	8703318	4831458	21993031	27871156	21918688	20473933	0	0	0	0	0
LFQ	115	0	169270	933	0	379039	0	750342	859542	0	187593	1290288	449406	1877339	251417	348905	136512	355584	277452	428130	615907	883168	444547	874859	2111064	1277948	1165955	1488162	2807100	3462781	8732591	4870579	21994117	27867022	21831227	20389237	0	0	0	0	0
LFQ	116	0	175014	9	0	382906	0	765144	912529	0	145328	1314403	448768	2040945	279293	501368	221406	476203	589700	291074	869891	1249094	1203997	902024	2148493	3102456	1517321	3540839	6747192	2743791	15048084	15396678	22086427	21735709	11723766	10018164	0	0	0	0	0
LFQ	117	0	171760	342	0	389786	0	758458	877243	0	146999	1349530	454996	1924484	234017	246407	273743	41062	596634	0	867106	582973	673102	631539	2400935	785602	1423058	1106005	1261890	5278056	6496371	5915175	22028282	29724119	21693034	20245308	0	0	0	0	0
LFQ	118	0	176776	631	0	390257	0	775873	891266	46955	148972	1324399	485575	1943821	372946	271178	408994	127572	704414	315640	718425	763614	1098409	1366697	1752538	1559286	3355099	1321603	3416875	7280993	5292785	12264711	24109868	24017366	21920041	9954437	0	0	0	0	0
LFQ	119	0	85415	89435	0	195455	203487	380128	854085	454569	75881	813518	886627	1220721	1224601	22962	495493	86373	554823	85934	776801	594657	687483	633868	2580254	1072827	1131354	1538227	3217454	3677625	8717150	5209127	21853423	27562568	21534730	20060961	0	0	0	0	0
LFQ	120	0	180310	3193	0	405932	0	803437	930081	46187	150640	1365920	477148	2019900	381308	277582	417949	1811	666962	367269	833023	591980	993555	894353	2262542	834129	1525258	3543320	3516826	3584523	9578412	5314373	20613357	24699410	21376472	19920854	0	0	0	0	0
LFQ	121	0	97423	87358	2467	214015	199281	427297	866427	511808	75995	797604	900568	1282040	1143132	532160	422385	2771	669168	287464	833555	475533	1222220	829230	2049556	1027140	1335883	3451081	1772848	5875110	6962402	6069478	20438415	26693437	21235360	19787405	0	0	0	0	0
LFQ	122	0	99767	95261	2868	211973	217184	425937	906797	528747	78738	772010	990665	1310827	1413623	66847	534675	177136	537923	610713	306903	899222	1312960	730470	1869869	2174318	1021135	3666123	1342607	5921001	7594603	5427896	19430163	27233778	21069928	19595349	0	0	0	0	0
LFQ	123	0	94980	94532	944	215982	214949	416813	915735	486210	79387	860177	943354	1311167	1309989	23609	513712	46829	621193	0	889600	626266	706750	672918	2448338	817345	1494357	1172022	1300295	5869168	6436885	6597089	21677879	29381350	20878481	19459711	0	0	0	0	0
LFQ	124	0	103254	94259	2879	225414	213300	455986	928546	495542	121432	847917	964697	1329657	1085479	650641	182089	292290	337528	338875	746938	605804	822705	1025314	1572886	1506792	1299963	1087214	4206018	3685892	6475293	7305489	14161129	22174250	24300266	19111516	9820762	0	0	0	0
LFQ	125	0	97920	95142	11371	214166	231034	427886	953780	511636	91078	874600	966224	1335500	1336012	22227	522311	98078	600279	96099	800520	638387	708723	678014	2629454	1134431	1184308	1590464	3548675	4075589	8966283	5777830	21382652	26970424	20709645	19297274	0	0	0	0	0
LFQ	126	0	206426	7236	14301	449821	12226	917948	1053302	58953	200622	1459687	523344	2260030	394631	401059	416336	418402	362256	754262	884576	499886	963191	1729097	1838710	1268058	3946133	3269201	4487299	8977780	6733899	12258713	21566337	20181556	20687913	9374825	0	0	0	0	0
LFQ	127	0	105374	93938	25017	213851	249525	462340	964547	532699	141353	808369	1049377	1387349	1122042	714032	25633	464345	67371	850834	446073	644481	723947	2037205	1296928	1770910	1251003	4016458	1939622	8784469	4720445	15231766	21954472	26152981	18704792	9624468	0	0	0	0	0
LFQ	128	0	9390	198296	18876	29827	441742	40726	930410	1027931	5660	202592	1521862	539546	2231033	312258	420917	219241	356463	298552	461757	760578	757104	634020	1169960	2510612	1215504	1206070	1734658	6477025	1764780	11786546	4042069	22769778	23413394	20268467	18800372	0	0	0	0
LFQ	129	0	203966	19329	22205	467925	19940	973455	1089506	75164	197671	1533869	551625	2283287	427203	413919	442448	462761	357630	584135	875131	744676	918867	1732335	1820911	1091793	4071839	1336246	7227046	6260541	8458169	10332395	24325405	19810693	20296548	9149383	0	0	0	0	0
LFQ	130	0	13941	205381	28413	38074	455127	56460	970449	1050050	8533	201061	1563476	553885	2279760	324507	436957	244855	358612	319537	466769	791639	925892	528975	1469547	2283768	1250316	1243062	1799562	6609339	4123236	9553418	12775754	26594669	19723134	20190889	9138969	0	0	0	0
LFQ	131	0	129514	95768	74843	205500	288816	526778	1031149	532972	136374	877958	1062903	1409109	1246810	704188	261548	336217	362963	369994	789494	657725	892307	1125879	2133593	1156015	1410271	1182030	4677568	4069657	9046760	5302986	22650593	25426588	19922723	18480423	0	0	0	0	0
LFQ	132	0	138367	96370	82528	205259	295920	555805	1030745	579750	91579	844760	1117758	1453242	1370822	624225	407550	154633	521538	547743	548007	794573	1191126	1396106	1065827	2153489	3699536	1862646	4902713	7506498	4355927	14356830	12936669	21683834	21561068	9122464	9322109	0	0	0	0
LFQ	133	0	114461	116523	43647	259463	254187	553112	1058188	556613	131621	873054	1125897	1472912	1197303	772307	65907	548783	49534	905047	492606	678892	807391	1736537	1340288	2359203	1392581	4256638	2156975	6845342	4714145	9250856	10786096	21248117	23077281	18046691	9289818	0	0	0	0
LFQ	134	0	123173	118399	48506	271980	253883	573668	1119892	589988	87218	949355	1088986	1528467	1614059	83221	862196	179753	712380	242783	1208338	759712	1073379	1777308	2295546	1516067	4401841	1845841	7260427	5947026	8327472	10086946	23790555	19223158	19716962	8899531	0	0	0	0	0
LFQ	135	0	0	235768	0	114797	418590	110596	1037684	1135347	0	172435	1699370	596275	2359839	385589	291399	454151	81250	667229	100989	1093635	842039	553738	876630	3450342	1212241	1572108	2012507	6771206	1954067	12024400	4133469	22232096	22523650	19451450	18013130	0	0	0	0
LFQ	136	0	0	245357	0	121131	424850	116626	1065198	1161035	0	224771	1678534	603659	2464690	364839	500074	254828	377807	370343	710344	913997	617633	778046	2314064	1876489	1243658	1917954	4353812	4272032	6563082	7939109	14398167	21267416	22642400	17684341	9111730	0	0	0	0
LFQ	137	0	0	210128	29620	65089	489980	63305	1050857	1182979	49948	158061	1753926	608689	2451528	314287	357913	375872	145820	711356	97217	743188	612717	1149173	696242	2385298	1269706	1605116	1275671	4494387	4439174	9382135	7011765	20758804	25570893	19221093	17846079	0	0	0	0
LFQ	138	0	0	215855	29987	70165	499672	68982	1088911	1218235	52243	159934	1807244	627781	2491005	346399	343632	377528	151998	713377	0	946614	791265	887042	788779	2651385	1056717	1886989	1520547	1707367	6700846	6613763	7542219	20531837	27859069	19107198	17723431	0	0	0	0
LFQ	139	0	0	167469	93190	137247	222713	354828	633586	1177918	549137	158269	941117	1247233	1610812	1352945	827979	136447	521887	53294	936144	571076	691492	895269	2255423	1436518	2135464	1611310	4458501	2363208	9259997	4841554	15240088	20844618	24631410	17317530	8902343	0	0	0	0
LFQ	140	0	105079	131000	30680	307326	296756	608148	1209655	760410	127085	1008581	1296535	1665710	1715258	100842	691733	347256	648429	801388	365572	845400	1596561	1323168	1541479	2653902	3995526	1801564	4771098	3478141	8319598	3152259	12032077	21417156	21824343	18985371	8622930	0	0	0	0
LFQ	141	0	0	168740	97130	138570	239740	362796	649431	1228583	564917	113849	1007599	1268520	1649783	1425643	649572	329265	175922	390733	336784	691264	975075	674396	798584	2782830	1806155	1744913	1655211	5085247	4321633	9269276	5588030	22022719	24216997	18758057	17390052	0	0	0	0
LFQ	142	0	0	187871	90641	159748	252253	372266	696883	1273467	548857	121769	1036520	1293282	1704468	1399269	691850	345515	180879	327982	385880	533171	753803	1019741	691001	2299705	1863503	1026358	2096306	4991734	4631856	6548505	8245163	14356171	20656443	21902305	17088241	8804610	0	0	0
LFQ	143	0	0	189052	96110	161514	260712	382569	718178	1309135	573610	165609	1031647	1340029	1783195	1439374	870465	156986	522629	55903	927530	595488	696775	925990	2278949	1059204	2655853	1703216	4575949	2474825	9379954	2706410	17376986	12314520	20447625	20169447	8523325	8709253	0	0	0
LFQ	144	0	0	42411	240109	90109	75379	584017	133050	1291123	1268506	28357	167459	2005824	711096	2824370	408471	444914	394162	54459	736857	97940	1100767	1006836	588666	944557	2785830	1285495	2439202	1747314	6311794	1881307	12851500	5242407	22192838	21310814	18314047	16976029	0	0	0
LFQ	145	0	0	305907	0	172967	518275	160451	1318233	1436941	44505	199519	2004877	731582	2944962	550592	477148	658851	151146	702850	445895	1566481	527073	1317761	3049526	1934328	2102425	4994661	2747862	7472617	8089560	5824554	16877548	24504916	18026925	16717078	0	0	0	0	0
LFQ	146	0	0	212143	92876	200024	269817	415716	775988	1395632	572839	178346	1068716	1391663	1881951	1514094	904735	202142	553508	0	1023472	628482	740937	995066	1949017	1525048	2538642	1372614	5300795	2040126	7576917	4432101	10008695	10749984	20029638	21104605	16442631	8489056	0	0	0
LFQ	147	0	0	56620	257281	114852	95069	614436	173314	1400463	1323034	36570	255081	2012011	761858	3008514	401960	775909	273386	713905	97919	889670	964862	1014822	884284	2716920	2085920	1729923	2471258	4373271	5197650	7349341	8835976	11835418	22328747	17518324	17947866	8061582	0	0	0
LFQ	148	0	0	58193	268624	121987	104157	626153	184475	1449959	1343100	39053	215398	2115448	780297	3064474	413632	710850	375547	365688	462833	639187	1089615	962240	770720	2520118	3053006	1438522	2735321	7951881	2620009	8165042	8657202	5994492	15057569	20422312	17545370	16255542	0	0	0
LFQ	149	0	0	63585	260463	132308	107485	624202	196982	1453200	1315148	88506	170519	2098374	813715	3035844	521053	740856	703839	0	912008	841717	1195601	1103930	1786372	2513840	4921753	2546436	5211741	9713484	4728615	14193248	12797515	18927545	17432917	9440055	7985160	0	0	0	0
LFQ	150	0	76135	102482	209952	93684	510180	113083	1155008	740640	783522	655567	1120725	509950	2639922	912868	1649054	574390	553339	771254	595695	792907	948101	2530983	1405242	1841758	2477185	5670421	1646529	4788236	7941271	4011368	13815259	13405037	19050161	17215556	9362522	7908030	0	0	0
LFQ	151	0	91812	88353	491024	236065	188806	966238	429536	2083708	1766573	58129	164193	3204024	1458251	5118959	1084763	1096734	321336	168960	1310078	125712	1453308	1627621	1626899	2306364	3950922	2726651	3099028	4105491	9484410	6887739	11085178	15033549	21429480	11847765	11460357	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	120017
GCF	0.75	493
GCF	1.26	683
GCF	2.01	870
GCF	2.76	1347
GCF	3.27	1898
GCF	4.02	2258
GCF	4.77	2499
GCF	5.28	2948
GCF	6.03	3438
GCF	6.78	4069
GCF	7.29	4827
GCF	8.04	7041
GCF	8.79	9474
GCF	9.30	12294
GCF	10.05	15813
GCF	10.80	18532
GCF	11.31	23700
GCF	12.06	26526
GCF	12.81	29189
GCF	13.32	31585
GCF	13.82	31509
GCF	14.57	30416
GCF	15.33	31140
GCF	15.83	33314
GCF	16.58	38908
GCF	17.34	47539
GCF	17.84	63463
GCF	18.59	85067
GCF	19.35	115314
GCF	19.85	153489
GCF	20.60	201756
GCF	21.36	262593
GCF	21.86	339197
GCF	22.61	432854
GCF	23.37	544458
GCF	23.87	669257
GCF	24.62	814194
GCF	25.38	971237
GCF	25.88	1142405
GCF	26.63	1326007
GCF	27.39	1513632
GCF	27.89	1709967
GCF	28.39	1902453
GCF	29.15	2090255
GCF	29.90	2275903
GCF	30.40	2447525
GCF	31.16	2613136
GCF	31.91	2774310
GCF	32.41	2930457
GCF	33.17	3080779
GCF	33.92	3228257
GCF	34.42	3384379
GCF	35.18	3540335
GCF	35.93	3683964
GCF	36.43	3798029
GCF	37.19	3867460
GCF	37.94	3885994
GCF	38.44	3864691
GCF	39.20	3794230
GCF	39.95	3690559
GCF	40.45	3540921
GCF	41.21	3370554
GCF	41.96	3179667
GCF	42.46	2973931
GCF	42.96	2782901
GCF	43.72	2626377
GCF	44.47	2491062
GCF	44.97	2383704
GCF	45.73	2294614
GCF	46.48	2218087
GCF	46.98	2155086
GCF	47.74	2107210
GCF	48.49	2068152
GCF	48.99	2024814
GCF	49.75	1989936
GCF	50.50	1947559
GCF	51.01	1886805
GCF	51.76	1810164
GCF	52.51	1707848
GCF	53.02	1589884
GCF	53.77	1451035
GCF	54.52	1316138
GCF	55.03	1179292
GCF	55.78	1051656
GCF	56.53	932860
GCF	57.04	827436
GCF	57.54	733650
GCF	58.29	650884
GCF	59.05	578081
GCF	59.55	515962
GCF	60.30	464190
GCF	61.06	418993
GCF	61.56	378465
GCF	62.31	342365
GCF	63.07	310502
GCF	63.57	279056
GCF	64.32	250214
GCF	65.08	224032
GCF	65.58	199597
GCF	66.33	177132
GCF	67.09	155643
GCF	67.59	137279
GCF	68.34	120298
GCF	69.10	105293
GCF	69.60	93002
GCF	70.35	81566
GCF	71.11	72323
GCF	71.61	64856
GCF	72.11	57021
GCF	72.86	51041
GCF	73.62	45908
GCF	74.12	41633
GCF	74.87	38382
GCF	75.63	35633
GCF	76.13	32488
GCF	76.88	30820
GCF	77.64	29149
GCF	78.14	27015
GCF	78.89	24851
GCF	79.65	22898
GCF	80.15	20551
GCF	80.90	18282
GCF	81.66	16737
GCF	82.16	15104
GCF	82.91	12753
GCF	83.67	11503
GCF	84.17	10199
GCF	84.92	8625
GCF	85.68	7486
GCF	86.18	5922
GCF	86.68	4923
GCF	87.44	3859
GCF	88.19	2874
GCF	88.69	2248
GCF	89.45	1672
GCF	90.20	1436
GCF	90.70	1119
GCF	91.46	883
GCF	92.21	745
GCF	92.71	678
GCF	93.47	535
GCF	94.22	430
GCF	94.72	335
GCF	95.48	305
GCF	96.23	247
GCF	96.73	223
GCF	97.49	155
GCF	98.24	118
GCF	98.74	110
GCF	99.50	68
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	120477
GCL	0.75	774
GCL	1.26	706
GCL	2.01	906
GCL	2.76	1384
GCL	3.27	2012
GCL	4.02	2585
GCL	4.77	3007
GCL	5.28	3935
GCL	6.03	4769
GCL	6.78	5858
GCL	7.29	6964
GCL	8.04	9312
GCL	8.79	12092
GCL	9.30	15222
GCL	10.05	19149
GCL	10.80	22045
GCL	11.31	27006
GCL	12.06	30454
GCL	12.81	33144
GCL	13.32	35715
GCL	13.82	35679
GCL	14.57	35132
GCL	15.33	35412
GCL	15.83	38586
GCL	16.58	43494
GCL	17.34	52434
GCL	17.84	67727
GCL	18.59	89863
GCL	19.35	119866
GCL	19.85	156071
GCL	20.60	203326
GCL	21.36	262377
GCL	21.86	338579
GCL	22.61	431048
GCL	23.37	540482
GCL	23.87	665449
GCL	24.62	805971
GCL	25.38	962918
GCL	25.88	1133538
GCL	26.63	1317029
GCL	27.39	1503170
